GISJOIN,YEAR,ZCTA5A,TOT_POP,WHITE,PER_WH,BLACK,PER_BL,AI,NH,AINH,PER_AINH,ASIAN,PER_ASIAN,RACE_O,RACE_2,RACE_O2,PER_R_O,TOT_POP,HISP,PER_HISP,WORK_POP,CAR,PER_CAR,PUBLIC,PER_PUBLIC,TAXI,PER_TAXI,MOTOR,PER_MOTOR,BIKE,PER_BIKE,WALK,PER_WALK,WORK_O,PER_W_O,WORK_HO,PER_W_H,EDU_POP,K12,PER_K12,HS,PER_HS,SOMCOLL,PER_SCOL,BACHELOR,PER_BAC,GRAD_DEG,PER_GRAD,PER_BGRAD,MED_INC,HOUSE_POP,PUB_AS,PER_PA,RENT_POP,RENT_0,PER_RE0,RENT_10,PER_RE10,RENT_20,PER_RE20,RENT_30,PER_RE30,RENT_40,PER_RE40,RENT_50,PER_RE50,TOT_POP,US_CIT,PER_CIT,NON_CIT,PERNCIT,POV_POP,POV,PER_POV,NO_POV,PER_NPOV,TOT_POP,NO_INS,PER_NINS
G11507,2014-2018,11507,7286,4481,0.615015097,75,0.010293714,59,0,59,0.008097722,2525,0.346555037,23,123,146,0.02003843,7286,468,0.064232775,3511,2720,0.77470806,569,0.162062091,0,0,0,0,0,0,35,0.00996867,8,0.002278553,179,0.050982626,5203,375,0.072073804,784,0.150682299,1040,0.199884682,1370,0.263309629,1634,0.314049587,0.577359216,129613,2401,45,0.018742191,61,8,0.131147541,0,0,18,0.295081967,8,0.131147541,0,0,22,0.360655738,7286,6872,0.943178699,414,0.056821301,7286,241,0.033077134,7045,0.966922866,7286,244,0.033488883
G11509,2014-2018,11509,2153,2070,0.961449141,21,0.009753832,15,0,15,0.006967023,21,0.009753832,0,26,26,0.012076173,2153,64,0.029725964,1004,759,0.755976096,137,0.136454183,3,0.002988048,0,0,0,0,14,0.013944223,0,0,91,0.09063745,1676,36,0.021479714,300,0.178997613,418,0.249403341,478,0.285202864,444,0.264916468,0.550119332,141250,876,43,0.049086758,97,3,0.030927835,14,0.144329897,32,0.329896907,12,0.12371134,19,0.195876289,12,0.12371134,2153,2149,0.998142127,4,0.001857873,2153,39,0.018114259,2114,0.981885741,2153,93,0.043195541
G11510,2014-2018,11510,33484,17237,0.51478318,11047,0.329918767,28,34,62,0.001851631,1276,0.038107753,1766,2096,3862,0.115338669,33484,8173,0.244086728,17322,13393,0.773178617,2704,0.156102067,0,0,8,0.00046184,55,0.003175153,225,0.012989262,9,0.00051957,928,0.05357349,22882,1953,0.085350931,4939,0.215846517,6821,0.298094572,5636,0.246307141,3533,0.154400839,0.40070798,108761,10648,544,0.051089406,1410,42,0.029787234,159,0.112765957,194,0.137588652,264,0.187234043,126,0.089361702,485,0.343971631,33484,30877,0.922141919,2607,0.077858081,33418,1922,0.057513915,31496,0.942486085,33462,2113,0.063146255
G11514,2014-2018,11514,4597,3430,0.746138786,57,0.012399391,0,0,0,0,600,0.130519904,283,227,510,0.110941919,4597,827,0.179899935,2324,1943,0.83605852,253,0.108864028,0,0,0,0,0,0,92,0.039586919,0,0,36,0.015490534,3367,377,0.111969112,931,0.276507277,818,0.242946243,769,0.228393228,472,0.14018414,0.368577369,89074,1648,39,0.023665049,486,0,0,49,0.100823045,107,0.220164609,118,0.242798354,32,0.065843621,152,0.312757202,4597,4228,0.919730259,369,0.080269741,4597,226,0.049162497,4371,0.950837503,4597,194,0.042201436
G11516,2014-2018,11516,7670,6308,0.822425033,100,0.01303781,0,0,0,0,104,0.013559322,1137,21,1158,0.150977836,7670,1267,0.165189048,3552,2324,0.654279279,525,0.147804054,0,0,45,0.012668919,39,0.01097973,402,0.113175676,12,0.003378378,205,0.057713964,4279,176,0.041131105,1002,0.234166861,830,0.193970554,954,0.222949287,1317,0.307782192,0.530731479,107440,2165,42,0.019399538,733,0,0,128,0.174624829,100,0.136425648,330,0.450204638,21,0.028649386,139,0.189631651,7670,6949,0.905997392,721,0.094002608,7669,333,0.043421567,7336,0.956578433,7670,258,0.033637549
G11518,2014-2018,11518,10101,9174,0.908226908,257,0.025443025,0,0,0,0,386,0.038214038,167,117,284,0.028116028,10101,1148,0.113652114,5527,4516,0.81707979,754,0.136421205,15,0.00271395,0,0,0,0,138,0.024968337,0,0,104,0.018816718,7097,269,0.037903339,1890,0.266309708,1968,0.277300268,1567,0.22079752,1403,0.197689164,0.418486685,100082,3948,117,0.029635258,938,0,0,137,0.146055437,167,0.17803838,158,0.168443497,40,0.042643923,388,0.413646055,10101,9829,0.973071973,272,0.026928027,10101,458,0.045342045,9643,0.954657955,10101,280,0.027720028
G11520,2014-2018,11520,43408,18587,0.42819296,13497,0.310933468,189,3,192,0.004423148,770,0.017738666,4421,5941,10362,0.238711758,43408,18026,0.415269075,21089,16153,0.765944331,3045,0.14438807,25,0.001185452,0,0,43,0.002038978,1020,0.048366447,20,0.000948362,783,0.037128361,29377,5652,0.192395411,8720,0.296830854,6536,0.22248698,5079,0.172890356,3390,0.115396399,0.288286755,76388,14086,1656,0.117563538,4650,209,0.044946237,706,0.151827957,786,0.169032258,595,0.127956989,451,0.096989247,1574,0.338494624,43408,36286,0.835928861,7122,0.164071139,42979,5341,0.124269992,37638,0.875730008,43046,3893,0.090438136
G11530,2014-2018,11530,28454,25811,0.907113235,627,0.022035566,0,0,0,0,1041,0.036585366,552,423,975,0.034265833,28454,1720,0.060448443,13542,9279,0.685201595,3188,0.235415744,0,0,0,0,33,0.002436863,381,0.028134692,53,0.00391375,608,0.044897356,18478,391,0.021160299,2101,0.113702782,2858,0.154670419,6730,0.364216907,6398,0.346249594,0.710466501,160598,9423,196,0.02080017,786,95,0.12086514,110,0.139949109,87,0.110687023,82,0.1043257,81,0.103053435,177,0.22519084,28454,27870,0.979475645,584,0.020524355,27442,756,0.027549012,26686,0.972450988,28427,519,0.018257291
G11542,2014-2018,11542,27773,17894,0.644294819,2358,0.084902603,185,0,185,0.006661146,1353,0.048716379,5189,794,5983,0.215425053,27773,7539,0.27145069,13627,11034,0.809716005,1006,0.073824026,105,0.007705291,0,0,31,0.002274895,818,0.060027886,129,0.0094665,504,0.036985397,19335,3747,0.193793638,5249,0.271476597,3178,0.164365141,3921,0.202792863,3240,0.167571761,0.370364624,78339,9958,796,0.07993573,4818,78,0.01618929,812,0.168534662,808,0.167704442,848,0.176006642,430,0.089248651,1550,0.321710253,27773,22956,0.826558168,4817,0.173441832,27137,3760,0.138556215,23377,0.861443785,27296,2453,0.089866647
G11545,2014-2018,11545,12390,10407,0.839951574,274,0.022114609,0,0,0,0,968,0.078127522,492,249,741,0.059806295,12390,926,0.074737692,6032,4609,0.764091512,859,0.142407162,5,0.000828912,0,0,0,0,54,0.008952255,30,0.004973475,475,0.078746684,8530,251,0.029425557,1172,0.137397421,1376,0.161313013,2825,0.331184056,2906,0.340679953,0.671864009,160464,4245,124,0.029210836,482,66,0.136929461,103,0.213692946,21,0.043568465,0,0,36,0.074688797,167,0.346473029,12390,11907,0.961016949,483,0.038983051,12369,282,0.022798933,12087,0.977201067,12390,494,0.039870864
G11547,2014-2018,11547,776,719,0.926546392,0,0,0,0,0,0,57,0.073453608,0,0,0,0,776,9,0.011597938,442,423,0.957013575,9,0.020361991,0,0,0,0,0,0,10,0.022624434,0,0,0,0,423,4,0.009456265,35,0.082742317,79,0.186761229,150,0.354609929,155,0.36643026,0.721040189,81500,268,0,0,57,0,0,15,0.263157895,0,0,0,0,0,0,42,0.736842105,776,776,1,0,0,776,104,0.134020619,672,0.865979381,776,10,0.012886598
G11548,2014-2018,11548,2963,1857,0.626729666,199,0.06716166,0,0,0,0,657,0.221734728,152,98,250,0.084373945,2963,316,0.106648667,1321,961,0.727479182,120,0.090840273,0,0,0,0,0,0,199,0.150643452,14,0.010598032,27,0.020439061,1334,52,0.03898051,196,0.146926537,272,0.203898051,345,0.25862069,469,0.351574213,0.610194903,133699,521,20,0.038387716,161,0,0,11,0.068322981,28,0.173913043,30,0.186335404,10,0.062111801,65,0.403726708,2963,2652,0.895038812,311,0.104961188,1857,79,0.042541734,1778,0.957458266,2963,193,0.065136686
G11549,2014-2018,11549,2901,1941,0.669079628,368,0.126852809,0,0,0,0,271,0.093416063,95,226,321,0.110651499,2901,443,0.152705963,1009,382,0.378592666,25,0.024777007,5,0.004955401,0,0,0,0,523,0.518334985,7,0.006937562,67,0.066402379,18,0,0,13,0.722222222,0,0,0,0,5,0.277777778,0.277777778,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901,2656,0.915546363,245,0.084453637,0,0,0,0,0,2883,202,0.070065904
G11550,2014-2018,11550,57652,8821,0.153004232,26376,0.457503643,354,0,354,0.00614029,877,0.015211961,18924,2300,21224,0.368139874,57652,26440,0.458613751,28243,19755,0.699465354,6262,0.221718656,242,0.008568495,0,0,243,0.008603902,1004,0.035548632,86,0.003045002,651,0.023049959,37086,10210,0.275306045,10728,0.28927358,8563,0.230895756,4575,0.123361916,3010,0.081162703,0.204524618,64097,16451,3350,0.203635037,8943,217,0.024264788,1300,0.14536509,1952,0.218271274,1565,0.174997205,647,0.072347087,2913,0.325729621,57652,43064,0.746964546,14588,0.253035454,56642,10573,0.186663607,46069,0.813336393,56953,8533,0.149825295
G11552,2014-2018,11552,25178,14500,0.575899595,5928,0.235443641,0,65,65,0.002581619,1359,0.053975693,2309,1017,3326,0.132099452,25178,4680,0.185876559,12509,9869,0.788951955,1738,0.138939963,0,0,21,0.001678791,29,0.002318331,198,0.015828603,83,0.006635223,571,0.045647134,16454,1370,0.083262429,4207,0.255682509,4635,0.281694421,3454,0.209918561,2788,0.169442081,0.379360642,117069,7074,380,0.05371784,896,47,0.052455357,243,0.271205357,121,0.135044643,141,0.157366071,19,0.021205357,211,0.235491071,25178,23429,0.930534594,1749,0.069465406,25133,1435,0.057096248,23698,0.942903752,25161,1258,0.049998013
G11553,2014-2018,11553,25869,8814,0.340716688,10418,0.402721404,444,0,444,0.0171634,497,0.019212184,3205,2491,5696,0.220186323,25869,11586,0.44787197,11737,9734,0.829343103,1247,0.106245207,60,0.005112039,0,0,12,0.001022408,331,0.028201414,33,0.002811621,320,0.027264207,16551,4141,0.250196363,5083,0.307111353,3880,0.234426923,2148,0.129780678,1299,0.078484684,0.208265362,73424,6325,533,0.084268775,1692,29,0.01713948,237,0.140070922,273,0.161347518,232,0.137115839,106,0.062647754,583,0.344562648,25869,20114,0.777532955,5755,0.222467045,24174,2864,0.118474394,21310,0.881525606,25065,2905,0.115898663
G11554,2014-2018,11554,37358,26378,0.70608705,2700,0.072273676,162,0,162,0.004336421,4627,0.123855667,2828,663,3491,0.093447187,37358,5452,0.14593929,18232,15864,0.870118473,1617,0.088690215,0,0,0,0,0,0,188,0.01031154,26,0.001426064,537,0.029453708,26878,2315,0.08612992,7459,0.277513208,6874,0.255748196,5688,0.211622889,4542,0.168985788,0.380608676,105192,12217,342,0.027993779,1476,81,0.054878049,229,0.155149051,327,0.221544715,135,0.091463415,79,0.053523035,508,0.344173442,37358,34649,0.927485411,2709,0.072514589,35633,1579,0.044312856,34054,0.955687144,35729,1693,0.047384478
G11557,2014-2018,11557,7480,5963,0.797192513,214,0.028609626,0,0,0,0,666,0.089037433,621,16,637,0.085160428,7480,899,0.120187166,3453,2534,0.733854619,600,0.173761946,0,0,0,0,0,0,58,0.016796988,0,0,261,0.075586447,5422,229,0.042235338,1099,0.202692733,1040,0.19181114,1575,0.290483217,1479,0.272777573,0.563260789,126287,2689,70,0.026031982,403,0,0,153,0.379652605,63,0.156327543,97,0.240694789,25,0.062034739,61,0.151364764,7480,6856,0.91657754,624,0.08342246,7480,262,0.035026738,7218,0.964973262,7480,210,0.028074866
G11558,2014-2018,11558,8217,6872,0.836314957,150,0.018254838,53,0,53,0.006450043,193,0.023487891,801,148,949,0.115492272,8217,2290,0.27869052,4300,3281,0.763023256,655,0.152325581,0,0,0,0,65,0.015116279,64,0.014883721,91,0.021162791,144,0.033488372,6417,557,0.086800686,2309,0.359825464,1802,0.280816581,886,0.13807075,863,0.13448652,0.27255727,90753,2927,290,0.099077554,824,37,0.044902913,174,0.211165049,188,0.22815534,83,0.100728155,54,0.065533981,232,0.281553398,8217,7533,0.916757941,684,0.083242059,8030,498,0.062017435,7532,0.937982565,8046,542,0.067362665
G11559,2014-2018,11559,8181,7220,0.882532698,150,0.018335167,73,0,73,0.008923115,294,0.035936927,442,2,444,0.054272094,8181,584,0.071384916,3589,2735,0.762050711,464,0.129283923,33,0.009194762,0,0,0,0,107,0.029813318,0,0,250,0.069657286,5129,250,0.048742445,534,0.104113862,1044,0.20354845,1519,0.296159095,1782,0.347436147,0.643595243,108750,2694,117,0.043429844,413,12,0.02905569,0,0,40,0.0968523,37,0.089588378,87,0.210653753,106,0.256658596,8181,7937,0.970174795,244,0.029825205,8181,315,0.03850385,7866,0.96149615,8167,185,0.022652137
G11560,2014-2018,11560,6365,5742,0.902120974,126,0.019795758,7,0,7,0.001099764,135,0.021209741,275,80,355,0.055773763,6365,392,0.061586803,3031,2205,0.727482679,403,0.132959419,27,0.008907951,0,0,0,0,91,0.030023095,20,0.006598482,285,0.094028373,4459,250,0.056066383,824,0.184794797,815,0.182776407,1565,0.350975555,1005,0.225386858,0.576362413,129250,2328,27,0.011597938,546,15,0.027472527,94,0.172161172,116,0.212454212,15,0.027472527,48,0.087912088,205,0.375457875,6365,6086,0.956166536,279,0.043833464,6321,381,0.060275273,5940,0.939724727,6365,312,0.049018068
G11561,2014-2018,11561,37662,31407,0.833917477,2300,0.061069513,30,0,30,0.000796559,1144,0.030375445,1637,1144,2781,0.073841007,37662,4786,0.127077691,20164,13823,0.685528665,4185,0.207548106,49,0.002430073,0,0,61,0.003025193,740,0.036699068,194,0.009621107,1112,0.055147788,28814,1531,0.053133893,6182,0.214548483,6346,0.220240161,7445,0.258381342,7310,0.25369612,0.512077462,96163,16017,809,0.050508834,6484,261,0.04025293,1508,0.232572486,1622,0.250154226,789,0.121684146,424,0.065391733,1708,0.263417643,37662,35773,0.949843343,1889,0.050156657,36641,2342,0.06391747,34299,0.93608253,36753,1767,0.048077708
G11563,2014-2018,11563,21965,18281,0.832278625,812,0.036967903,162,0,162,0.00737537,647,0.029455953,1476,587,2063,0.093922149,21965,4574,0.208240382,11205,8160,0.728246319,2354,0.210084784,0,0,0,0,71,0.006336457,259,0.023114681,115,0.010263275,246,0.021954485,16174,1018,0.062940522,4044,0.250030914,4363,0.269753926,3941,0.243662668,2808,0.17361197,0.417274638,97169,8062,170,0.021086579,2142,172,0.080298786,378,0.176470588,306,0.142857143,250,0.116713352,184,0.085901027,667,0.311391223,21965,21027,0.957295698,938,0.042704302,21845,763,0.034927901,21082,0.965072099,21873,554,0.02532803
G11565,2014-2018,11565,8696,7181,0.825781969,598,0.068767249,6,0,6,0.000689972,337,0.03875345,168,406,574,0.06600736,8696,634,0.072907084,4402,3209,0.728986824,884,0.20081781,0,0,0,0,30,0.006815084,87,0.019763744,0,0,192,0.043616538,6405,269,0.041998439,1308,0.204215457,1493,0.233099141,1881,0.293676815,1454,0.227010148,0.520686963,120890,3166,59,0.018635502,79,10,0.126582278,13,0.164556962,0,0,12,0.151898734,0,0,11,0.139240506,8696,8615,0.990685373,81,0.009314627,8696,227,0.026103956,8469,0.973896044,8696,161,0.018514259
G11566,2014-2018,11566,33401,30277,0.906469866,1022,0.030597886,42,0,42,0.001257447,1234,0.036945002,380,446,826,0.024729799,33401,2306,0.069039849,17679,12942,0.73205498,3635,0.205611177,0,0,7,0.00039595,11,0.000622207,184,0.010407828,110,0.006222071,790,0.044685785,23046,904,0.039225896,3737,0.162153953,5131,0.222641673,6697,0.290592728,6577,0.28538575,0.575978478,149367,11113,156,0.014037614,529,22,0.041587902,107,0.202268431,106,0.200378072,95,0.179584121,10,0.018903592,63,0.119092628,33401,32823,0.982695129,578,0.017304871,33374,861,0.025798526,32513,0.974201474,33396,540,0.016169601
G11568,2014-2018,11568,4704,3208,0.681972789,440,0.093537415,3,0,3,0.000637755,811,0.172406463,72,170,242,0.051445578,4704,261,0.055484694,2124,1358,0.639359699,231,0.108757062,5,0.002354049,0,0,0,0,265,0.124764595,31,0.014595104,234,0.110169492,2334,45,0.019280206,259,0.110968295,258,0.110539846,842,0.36075407,930,0.398457584,0.759211654,192266,1079,16,0.014828545,78,35,0.448717949,6,0.076923077,6,0.076923077,5,0.064102564,0,0,7,0.08974359,4704,4406,0.93664966,298,0.06335034,3428,69,0.020128355,3359,0.979871645,4704,183,0.038903061
G11569,2014-2018,11569,1080,1080,1,0,0,0,0,0,0,0,0,0,0,0,0,1080,42,0.038888889,508,281,0.553149606,173,0.340551181,0,0,0,0,20,0.039370079,26,0.051181102,0,0,8,0.015748031,820,9,0.01097561,156,0.190243902,251,0.306097561,148,0.180487805,256,0.312195122,0.492682927,153398,457,10,0.021881838,127,0,0,36,0.283464567,40,0.31496063,9,0.070866142,0,0,10,0.078740157,1080,1071,0.991666667,9,0.008333333,1080,0,0,1080,1,1080,125,0.115740741
G11570,2014-2018,11570,27722,22076,0.796335041,2873,0.103636101,0,0,0,0,785,0.02831686,1223,765,1988,0.071711998,27722,3702,0.133540149,13922,8985,0.645381411,3591,0.257937078,0,0,0,0,87,0.006249102,428,0.030742709,130,0.009337739,701,0.050351961,18953,999,0.052709334,3339,0.176172638,3619,0.190946024,5478,0.28903076,5518,0.291141244,0.580172004,118309,10258,570,0.055566387,2932,38,0.012960437,385,0.131309686,597,0.20361528,370,0.126193724,201,0.068553888,1216,0.41473397,27722,26627,0.960500685,1095,0.039499315,27463,1195,0.04351309,26268,0.95648691,27489,545,0.019826112
G11572,2014-2018,11572,29846,27785,0.93094552,374,0.012530992,165,0,165,0.005528379,642,0.02151042,740,140,880,0.029484688,29846,3422,0.11465523,15113,11451,0.757692053,2700,0.178654139,32,0.002117382,0,0,19,0.001257196,274,0.018130087,18,0.001191028,619,0.040958116,20941,971,0.046368368,5463,0.260875794,4789,0.228690129,5395,0.257628576,4323,0.206437133,0.464065708,115096,10155,462,0.04549483,1202,31,0.025790349,135,0.112312812,130,0.108153078,167,0.138935108,116,0.096505824,387,0.321963394,29846,29163,0.977115861,683,0.022884139,29697,1575,0.05303566,28122,0.94696434,29745,768,0.025819465
G11575,2014-2018,11575,16546,2552,0.154236674,9808,0.592771667,511,0,511,0.030883597,138,0.008340384,2050,1487,3537,0.213767678,16546,6324,0.38220718,8070,6400,0.793060719,1242,0.153903346,8,0.000991326,0,0,27,0.003345725,195,0.024163569,36,0.004460967,162,0.020074349,10920,2455,0.22481685,3772,0.345421245,2683,0.245695971,1280,0.117216117,730,0.066849817,0.184065934,80574,4418,532,0.120416478,1161,0,0,157,0.135228252,170,0.146425495,143,0.123169681,83,0.071490095,406,0.349698536,16546,13548,0.818808171,2998,0.181191829,16434,1786,0.108677133,14648,0.891322867,16540,1884,0.113905683
G11576,2014-2018,11576,12099,9433,0.779651211,96,0.00793454,11,0,11,0.000909166,2101,0.173650715,189,269,458,0.037854368,12099,463,0.038267625,5910,4369,0.739255499,898,0.151945854,0,0,0,0,0,0,137,0.023181049,16,0.002707276,490,0.082910321,8954,230,0.025686844,906,0.101183828,1272,0.142059415,2935,0.327786464,3611,0.403283449,0.731069913,162715,4585,39,0.008505998,479,29,0.060542797,94,0.196242171,40,0.083507307,86,0.17954071,0,0,198,0.413361169,12099,11527,0.952723366,572,0.047276634,12097,333,0.027527486,11764,0.972472514,12099,273,0.022563848
G11577,2014-2018,11577,12808,9563,0.746642723,659,0.051452217,37,0,37,0.002888819,2134,0.166614616,259,156,415,0.032401624,12808,1274,0.099469082,5941,4516,0.76014139,997,0.167816866,9,0.001514896,7,0.001178253,12,0.002019862,38,0.00639623,20,0.003366437,342,0.057566066,8865,441,0.049746193,983,0.110885505,1449,0.163451777,2978,0.335927806,3014,0.33998872,0.675916526,139896,4300,147,0.034186047,564,57,0.10106383,64,0.113475177,131,0.232269504,48,0.085106383,54,0.095744681,174,0.308510638,12808,12031,0.939334791,777,0.060665209,12540,535,0.042663477,12005,0.957336523,12555,689,0.054878534
G11579,2014-2018,11579,5209,4873,0.935496256,72,0.013822231,0,0,0,0,18,0.003455558,148,98,246,0.047225955,5209,469,0.090036475,2852,2070,0.725806452,420,0.147265077,0,0,0,0,0,0,111,0.038920056,29,0.010168303,222,0.077840112,3786,123,0.032488114,446,0.11780243,850,0.224511358,1064,0.281035394,1303,0.344162705,0.625198098,121354,1967,85,0.043213015,543,32,0.05893186,110,0.202578269,107,0.197053407,44,0.081031308,43,0.079189687,153,0.281767956,5209,5006,0.961028988,203,0.038971012,5148,358,0.06954157,4790,0.93045843,5148,257,0.0499223
G11580,2014-2018,11580,43714,15334,0.35078007,13924,0.318524958,25,12,37,0.000846411,6409,0.146612069,5885,2125,8010,0.183236492,43714,11425,0.261357917,22180,16357,0.737466186,4632,0.20883679,67,0.003020739,0,0,0,0,315,0.014201984,72,0.003246168,737,0.033228133,30692,3347,0.109051219,7285,0.237358269,8843,0.288120683,6634,0.21614753,4583,0.149322299,0.365469829,109470,13302,589,0.044279056,2105,36,0.017102138,335,0.159144893,539,0.256057007,411,0.195249406,190,0.090261283,477,0.226603325,43714,39856,0.911744521,3858,0.088255479,43623,1835,0.042064966,41788,0.957935034,43656,2778,0.063633865
G11581,2014-2018,11581,21275,11822,0.555675676,4730,0.222326675,1,10,11,0.000517039,3297,0.154970623,918,497,1415,0.066509988,21275,2549,0.119811986,10361,7127,0.687867966,2263,0.218415211,22,0.002123347,0,0,32,0.003088505,383,0.036965544,17,0.001640768,517,0.049898658,14461,1046,0.07233248,2930,0.202613927,3533,0.244312288,3938,0.27231865,3014,0.208422654,0.480741304,108800,6854,294,0.04289466,1180,54,0.045762712,173,0.146610169,347,0.294067797,235,0.199152542,38,0.03220339,297,0.251694915,21275,19854,0.933207991,1421,0.066792009,21246,602,0.028334745,20644,0.971665255,21275,1007,0.04733255
